transaction_id,customer_code,product_code,transaction_date,transaction_timestamp,quantity,unit_price,discount_amount,tax_amount,total_amount,payment_method,store_code
TXN00023550,C01849,P00092,2023-03-10,2023-03-10 00:00:00,1,262.98,13.15,19.99,269.82,Apple Pay,STORE004
TXN00003025,C03280,P00047,2023-03-10,2023-03-10 00:00:00,3,49.26,7.39,11.23,151.62,PayPal,STORE006
TXN00017030,C03588,P00107,2023-03-10,2023-03-10 00:00:00,1,165.22,16.52,11.9,160.6,PayPal,STORE008
TXN00036922,C03301,P00058,2023-03-10,2023-03-10 00:00:00,2,151.13,45.34,20.55,277.47,Debit Card,STORE009
TXN00022694,C01764,P00116,2023-03-10,2023-03-10 00:00:00,4,5.35,1.07,1.63,21.96,Debit Card,STORE003
TXN00027758,C00321,P00090,2023-03-10,2023-03-10 00:00:00,2,197.16,0.0,31.55,425.87,Credit Card,STORE005
TXN00035569,C00854,P00090,2023-03-11,2023-03-11 00:00:00,1,197.16,0.0,15.77,212.93,Credit Card,STORE005
TXN00037997,C04424,P00064,2023-03-11,2023-03-11 00:00:00,2,237.91,95.16,30.45,411.11,Cash,STORE003
TXN00022308,C04005,P00104,2023-03-11,2023-03-11 00:00:00,1,48.12,0.0,3.85,51.97,Credit Card,STORE006
TXN00020738,C00553,P00008,2023-03-11,2023-03-11 00:00:00,1,1312.23,262.45,83.98,1133.76,Credit Card,STORE001
TXN00028063,C02619,P00079,2023-03-11,2023-03-11 00:00:00,1,237.98,35.7,16.18,218.46,Credit Card,STORE002
TXN00049656,C03932,P00022,2023-03-12,2023-03-12 00:00:00,1,1779.43,0.0,142.35,1921.78,Credit Card,STORE001
TXN00010446,C03197,P00047,2023-03-12,2023-03-12 00:00:00,1,49.26,9.85,3.15,42.56,Credit Card,STORE009
TXN00025969,C04405,P00060,2023-03-12,2023-03-12 00:00:00,2,461.52,138.46,62.77,847.35,PayPal,STORE006
TXN00038831,C04930,P00031,2023-03-12,2023-03-12 00:00:00,2,953.96,190.79,137.37,1854.5,Debit Card,STORE010
TXN00032141,C02816,P00017,2023-03-13,2023-03-13 00:00:00,1,413.17,41.32,29.75,401.6,Apple Pay,STORE004
TXN00042534,C01230,P00088,2023-03-13,2023-03-13 00:00:00,1,148.03,0.0,11.84,159.87,Credit Card,STORE009
TXN00022465,C01441,P00123,2023-03-13,2023-03-13 00:00:00,5,30.31,0.0,12.12,163.67,Cash,STORE007
TXN00026242,C04250,P00042,2023-03-13,2023-03-13 00:00:00,1,133.01,19.95,9.04,122.1,PayPal,STORE010
TXN00032653,C04188,P00034,2023-03-13,2023-03-13 00:00:00,1,111.64,11.16,8.04,108.52,Debit Card,STORE008
TXN00040145,C01084,P00045,2023-03-13,2023-03-13 00:00:00,1,60.62,3.03,4.61,62.2,Debit Card,STORE003
TXN00029120,C00310,P00127,2023-03-13,2023-03-13 00:00:00,2,22.49,0.0,3.6,48.58,Cash,STORE005
TXN00027462,C00479,P00011,2023-03-14,2023-03-14 00:00:00,1,170.61,0.0,13.65,184.26,PayPal,STORE007
TXN00004176,C03601,P00009,2023-03-14,2023-03-14 00:00:00,1,767.79,76.78,55.28,746.29,Apple Pay,STORE001
TXN00043252,C02621,P00048,2023-03-14,2023-03-14 00:00:00,3,43.25,0.0,10.38,140.13,Debit Card,STORE006
TXN00045340,C01229,P00084,2023-03-14,2023-03-14 00:00:00,4,104.14,0.0,33.32,449.88,Debit Card,STORE010
TXN00001810,C02488,P00086,2023-03-14,2023-03-14 00:00:00,3,346.34,155.85,70.65,953.82,Cash,STORE004
TXN00032122,C01801,P00034,2023-03-14,2023-03-14 00:00:00,1,111.64,0.0,8.93,120.57,Debit Card,STORE008
TXN00048560,C04888,P00070,2023-03-14,2023-03-14 00:00:00,1,75.46,15.09,4.83,65.2,Debit Card,STORE005
TXN00044232,C00671,P00072,2023-03-15,2023-03-15 00:00:00,3,383.08,229.85,73.55,992.94,Cash,STORE008
TXN00035813,C04164,P00136,2023-03-15,2023-03-15 00:00:00,1,24.31,0.0,1.94,26.25,PayPal,STORE009
TXN00042214,C00906,P00061,2023-03-15,2023-03-15 00:00:00,1,311.24,46.69,21.16,285.71,PayPal,STORE009
TXN00000296,C01527,P00068,2023-03-15,2023-03-15 00:00:00,2,257.64,51.53,37.1,500.85,PayPal,STORE010
TXN00002439,C02079,P00017,2023-03-15,2023-03-15 00:00:00,2,413.17,0.0,66.11,892.45,PayPal,STORE004
TXN00029606,C02130,P00083,2023-03-15,2023-03-15 00:00:00,2,179.89,35.98,25.9,349.7,PayPal,STORE007
TXN00001390,C00166,P00012,2023-03-15,2023-03-15 00:00:00,3,1220.93,183.14,278.37,3758.02,Credit Card,STORE004
TXN00035869,C00610,P00031,2023-03-16,2023-03-16 00:00:00,1,953.96,0.0,76.32,1030.28,Credit Card,STORE007
TXN00003256,C03665,P00123,2023-03-16,2023-03-16 00:00:00,2,30.31,0.0,4.85,65.47,Cash,STORE010
TXN00005004,C04922,P00043,2023-03-16,2023-03-16 00:00:00,1,198.24,19.82,14.27,192.69,Credit Card,STORE001
TXN00000824,C04472,P00012,2023-03-16,2023-03-16 00:00:00,2,1220.93,0.0,195.35,2637.21,Credit Card,STORE007
TXN00024348,C02802,P00114,2023-03-17,2023-03-17 00:00:00,1,15.02,2.25,1.02,13.79,Cash,STORE004
TXN00015038,C00590,P00090,2023-03-17,2023-03-17 00:00:00,1,197.16,0.0,15.77,212.93,Apple Pay,STORE004
TXN00013338,C04422,P00040,2023-03-17,2023-03-17 00:00:00,1,193.33,19.33,13.92,187.92,PayPal,STORE005
TXN00010002,C02907,P00041,2023-03-17,2023-03-17 00:00:00,3,76.35,0.0,18.32,247.37,PayPal,STORE005
TXN00040851,C03280,P00050,2023-03-17,2023-03-17 00:00:00,1,120.96,18.14,8.23,111.05,Cash,STORE005
TXN00031223,C00183,P00005,2023-03-17,2023-03-17 00:00:00,1,520.97,26.05,39.59,534.51,PayPal,STORE003
TXN00045241,C03390,P00085,2023-03-17,2023-03-17 00:00:00,1,51.19,0.0,4.1,55.29,Apple Pay,STORE002
TXN00024823,C04223,P00064,2023-03-17,2023-03-17 00:00:00,2,237.91,71.37,32.36,436.81,PayPal,STORE005
TXN00006527,C00438,P00054,2023-03-18,2023-03-18 00:00:00,3,28.78,17.27,5.53,74.6,PayPal,STORE005
TXN00018021,C04975,P00040,2023-03-18,2023-03-18 00:00:00,1,193.33,0.0,15.47,208.8,Apple Pay,STORE009
TXN00006815,C02383,P00067,2023-03-18,2023-03-18 00:00:00,3,197.98,0.0,47.52,641.46,Debit Card,STORE007
TXN00023466,C02383,P00025,2023-03-18,2023-03-18 00:00:00,2,956.24,191.25,137.7,1858.93,Apple Pay,STORE009
TXN00006379,C02951,P00053,2023-03-19,2023-03-19 00:00:00,1,82.02,0.0,6.56,88.58,Debit Card,STORE001
TXN00007505,C02968,P00102,2023-03-19,2023-03-19 00:00:00,1,188.61,18.86,13.58,183.33,Debit Card,STORE004
TXN00017810,C01587,P00078,2023-03-19,2023-03-19 00:00:00,2,192.04,57.61,26.12,352.59,PayPal,STORE008
TXN00013695,C02045,P00063,2023-03-19,2023-03-19 00:00:00,3,287.9,86.37,62.19,839.52,Cash,STORE010
TXN00033696,C01406,P00122,2023-03-19,2023-03-19 00:00:00,2,30.94,0.0,4.95,66.83,Apple Pay,STORE003
TXN00020428,C03432,P00051,2023-03-19,2023-03-19 00:00:00,1,128.79,6.44,9.79,132.14,Cash,STORE006
TXN00029303,C04190,P00136,2023-03-20,2023-03-20 00:00:00,2,24.31,0.0,3.89,52.51,Debit Card,STORE003
TXN00005730,C00367,P00096,2023-03-20,2023-03-20 00:00:00,1,227.67,45.53,14.57,196.71,Credit Card,STORE010
TXN00001094,C02486,P00015,2023-03-20,2023-03-20 00:00:00,2,1557.99,155.8,236.81,3196.99,Credit Card,STORE008
TXN00019022,C01361,P00036,2023-03-20,2023-03-20 00:00:00,2,55.88,22.35,7.15,96.56,PayPal,STORE009
TXN00002664,C03529,P00060,2023-03-20,2023-03-20 00:00:00,2,461.52,184.61,59.07,797.5,Cash,STORE004
TXN00027289,C04041,P00077,2023-03-20,2023-03-20 00:00:00,1,265.55,0.0,21.24,286.79,Cash,STORE005
TXN00024197,C04589,P00011,2023-03-20,2023-03-20 00:00:00,2,170.61,0.0,27.3,368.52,Credit Card,STORE008
TXN00026324,C02514,P00028,2023-03-20,2023-03-20 00:00:00,2,626.8,0.0,100.29,1353.89,PayPal,STORE001
TXN00043257,C02079,P00053,2023-03-20,2023-03-20 00:00:00,1,82.02,0.0,6.56,88.58,PayPal,STORE003
TXN00001310,C02802,P00044,2023-03-20,2023-03-20 00:00:00,1,176.1,35.22,11.27,152.15,PayPal,STORE010
TXN00008501,C04905,P00107,2023-03-20,2023-03-20 00:00:00,2,165.22,66.09,21.15,285.5,Debit Card,STORE001
TXN00036034,C01235,P00125,2023-03-20,2023-03-20 00:00:00,1,47.1,9.42,3.01,40.69,Cash,STORE008
TXN00041383,C03846,P00088,2023-03-20,2023-03-20 00:00:00,2,148.03,59.21,18.95,255.8,Debit Card,STORE003
TXN00014432,C00795,P00047,2023-03-20,2023-03-20 00:00:00,1,49.26,9.85,3.15,42.56,PayPal,STORE010
TXN00017716,C03661,P00005,2023-03-21,2023-03-21 00:00:00,1,520.97,52.1,37.51,506.38,Debit Card,STORE007
TXN00014354,C00442,P00031,2023-03-21,2023-03-21 00:00:00,1,953.96,0.0,76.32,1030.28,PayPal,STORE008
TXN00037929,C02079,P00110,2023-03-21,2023-03-21 00:00:00,4,35.34,0.0,11.31,152.67,PayPal,STORE002
TXN00012780,C03529,P00135,2023-03-21,2023-03-21 00:00:00,1,39.6,0.0,3.17,42.77,Credit Card,STORE003
TXN00008901,C02210,P00120,2023-03-21,2023-03-21 00:00:00,1,24.02,1.2,1.83,24.65,Apple Pay,STORE010
TXN00048815,C01012,P00126,2023-03-21,2023-03-21 00:00:00,2,11.95,0.0,1.91,25.81,Apple Pay,STORE009
TXN00027148,C04487,P00065,2023-03-22,2023-03-22 00:00:00,1,172.98,0.0,13.84,186.82,PayPal,STORE009
TXN00019750,C00125,P00126,2023-03-22,2023-03-22 00:00:00,1,11.95,0.6,0.91,12.26,Credit Card,STORE002
TXN00008321,C00438,P00123,2023-03-22,2023-03-22 00:00:00,2,30.31,9.09,4.12,55.65,Cash,STORE008
TXN00028735,C04193,P00126,2023-03-22,2023-03-22 00:00:00,1,11.95,1.2,0.86,11.61,PayPal,STORE007
TXN00027204,C00367,P00108,2023-03-22,2023-03-22 00:00:00,3,71.62,10.74,16.33,220.45,Cash,STORE006
TXN00024739,C04922,P00001,2023-03-22,2023-03-22 00:00:00,1,168.97,0.0,13.52,182.49,Apple Pay,STORE003
TXN00048342,C04727,P00097,2023-03-22,2023-03-22 00:00:00,2,69.68,20.9,9.48,127.94,Debit Card,STORE008
TXN00037497,C03869,P00067,2023-03-22,2023-03-22 00:00:00,2,197.98,39.6,28.51,384.87,PayPal,STORE006
TXN00004999,C02790,P00129,2023-03-22,2023-03-22 00:00:00,1,46.26,0.0,3.7,49.96,Debit Card,STORE001
TXN00036342,C01434,P00128,2023-03-22,2023-03-22 00:00:00,1,40.5,0.0,3.24,43.74,Credit Card,STORE003
TXN00046379,C00246,P00072,2023-03-22,2023-03-22 00:00:00,2,383.08,0.0,61.29,827.45,PayPal,STORE010
TXN00048467,C02154,P00047,2023-03-22,2023-03-22 00:00:00,2,49.26,9.85,7.09,95.76,Cash,STORE003
TXN00028802,C04094,P00049,2023-03-23,2023-03-23 00:00:00,1,59.77,0.0,4.78,64.55,PayPal,STORE004
TXN00034911,C02486,P00022,2023-03-23,2023-03-23 00:00:00,1,1779.43,0.0,142.35,1921.78,Debit Card,STORE009
TXN00031195,C01136,P00099,2023-03-23,2023-03-23 00:00:00,2,174.35,34.87,25.11,338.94,PayPal,STORE005
TXN00036866,C03518,P00098,2023-03-23,2023-03-23 00:00:00,3,180.87,81.39,36.9,498.12,Debit Card,STORE006
TXN00038231,C03337,P00073,2023-03-23,2023-03-23 00:00:00,2,481.84,0.0,77.09,1040.77,Debit Card,STORE007
TXN00009677,C03193,P00063,2023-03-23,2023-03-23 00:00:00,1,287.9,28.79,20.73,279.84,Debit Card,STORE008
TXN00039665,C02079,P00049,2023-03-23,2023-03-23 00:00:00,2,59.77,23.91,7.65,103.28,Apple Pay,STORE005
TXN00004370,C03275,P00023,2023-03-23,2023-03-23 00:00:00,1,1090.08,0.0,87.21,1177.29,PayPal,STORE002
TXN00003964,C04065,P00128,2023-03-24,2023-03-24 00:00:00,2,40.5,0.0,6.48,87.48,Credit Card,STORE002
TXN00024911,C03676,P00094,2023-03-24,2023-03-24 00:00:00,2,36.41,10.92,4.95,66.85,PayPal,STORE005
TXN00035115,C04967,P00086,2023-03-24,2023-03-24 00:00:00,4,346.34,0.0,110.83,1496.19,Cash,STORE009
TXN00022854,C03242,P00031,2023-03-24,2023-03-24 00:00:00,3,953.96,572.38,183.16,2472.66,Debit Card,STORE004
TXN00007377,C04472,P00108,2023-03-24,2023-03-24 00:00:00,1,71.62,0.0,5.73,77.35,Cash,STORE002
TXN00030005,C04271,P00059,2023-03-24,2023-03-24 00:00:00,1,148.17,0.0,11.85,160.02,Cash,STORE006
TXN00011391,C04094,P00092,2023-03-24,2023-03-24 00:00:00,3,262.98,78.89,56.8,766.85,Credit Card,STORE004
TXN00029350,C00097,P00084,2023-03-24,2023-03-24 00:00:00,2,104.14,41.66,13.33,179.95,Cash,STORE001
TXN00009156,C03083,P00078,2023-03-24,2023-03-24 00:00:00,1,192.04,0.0,15.36,207.4,Credit Card,STORE005
TXN00045300,C03584,P00100,2023-03-25,2023-03-25 00:00:00,1,279.33,41.9,18.99,256.42,Credit Card,STORE001
TXN00041945,C04776,P00092,2023-03-25,2023-03-25 00:00:00,1,262.98,0.0,21.04,284.02,Credit Card,STORE005
TXN00002436,C02968,P00135,2023-03-25,2023-03-25 00:00:00,1,39.6,0.0,3.17,42.77,PayPal,STORE006
TXN00041592,C00309,P00041,2023-03-25,2023-03-25 00:00:00,3,76.35,45.81,14.66,197.9,Apple Pay,STORE008
TXN00026059,C04422,P00003,2023-03-25,2023-03-25 00:00:00,2,293.76,29.38,44.65,602.79,PayPal,STORE001
TXN00029885,C04677,P00079,2023-03-25,2023-03-25 00:00:00,1,237.98,0.0,19.04,257.02,Cash,STORE001
TXN00043588,C00766,P00049,2023-03-25,2023-03-25 00:00:00,1,59.77,0.0,4.78,64.55,PayPal,STORE009
TXN00037061,C04158,P00004,2023-03-25,2023-03-25 00:00:00,1,1908.41,286.26,129.77,1751.92,Credit Card,STORE002
TXN00011301,C01062,P00114,2023-03-25,2023-03-25 00:00:00,1,15.02,2.25,1.02,13.79,Debit Card,STORE007
TXN00019820,C01494,P00110,2023-03-25,2023-03-25 00:00:00,1,35.34,7.07,2.26,30.53,Credit Card,STORE002
TXN00014301,C01900,P00011,2023-03-25,2023-03-25 00:00:00,3,170.61,102.37,32.76,442.22,PayPal,STORE005
TXN00025414,C01734,P00070,2023-03-25,2023-03-25 00:00:00,1,75.46,11.32,5.13,69.27,Apple Pay,STORE006
TXN00043655,C00273,P00093,2023-03-26,2023-03-26 00:00:00,1,139.61,0.0,11.17,150.78,Apple Pay,STORE010
TXN00034240,C04965,P00074,2023-03-26,2023-03-26 00:00:00,1,402.6,20.13,30.6,413.07,Apple Pay,STORE004
TXN00037140,C04566,P00057,2023-03-26,2023-03-26 00:00:00,1,139.22,0.0,11.14,150.36,Apple Pay,STORE007
TXN00039055,C03704,P00131,2023-03-26,2023-03-26 00:00:00,2,9.96,0.0,1.59,21.51,Cash,STORE009
TXN00005324,C03846,P00059,2023-03-26,2023-03-26 00:00:00,1,148.17,0.0,11.85,160.02,Debit Card,STORE006
TXN00025614,C00650,P00109,2023-03-27,2023-03-27 00:00:00,1,289.67,0.0,23.17,312.84,PayPal,STORE006
TXN00013176,C04250,P00043,2023-03-27,2023-03-27 00:00:00,1,198.24,0.0,15.86,214.1,PayPal,STORE009
TXN00006716,C03866,P00131,2023-03-27,2023-03-27 00:00:00,1,9.96,0.0,0.8,10.76,Apple Pay,STORE010
TXN00022587,C04090,P00046,2023-03-27,2023-03-27 00:00:00,1,179.76,17.98,12.94,174.72,Credit Card,STORE004
TXN00035076,C02740,P00134,2023-03-27,2023-03-27 00:00:00,1,7.67,1.15,0.52,7.04,Credit Card,STORE004
TXN00034864,C01135,P00116,2023-03-27,2023-03-27 00:00:00,1,5.35,0.0,0.43,5.78,Credit Card,STORE007
TXN00035217,C04967,P00097,2023-03-27,2023-03-27 00:00:00,1,69.68,6.97,5.02,67.73,Credit Card,STORE006
TXN00039743,C04967,P00058,2023-03-27,2023-03-27 00:00:00,1,151.13,0.0,12.09,163.22,Apple Pay,STORE005
TXN00006345,C02976,P00091,2023-03-27,2023-03-27 00:00:00,1,21.43,3.21,1.46,19.68,Apple Pay,STORE004
TXN00029441,C01062,P00066,2023-03-27,2023-03-27 00:00:00,1,325.14,0.0,26.01,351.15,PayPal,STORE002
TXN00043740,C04950,P00027,2023-03-27,2023-03-27 00:00:00,2,1164.17,116.42,176.95,2388.87,Apple Pay,STORE005
TXN00045657,C03266,P00062,2023-03-27,2023-03-27 00:00:00,2,404.57,0.0,64.73,873.87,Apple Pay,STORE001
TXN00005128,C03353,P00034,2023-03-28,2023-03-28 00:00:00,3,111.64,0.0,26.79,361.71,PayPal,STORE003
TXN00028480,C02833,P00075,2023-03-28,2023-03-28 00:00:00,2,237.03,94.81,30.34,409.59,Cash,STORE004
TXN00007387,C01357,P00109,2023-03-28,2023-03-28 00:00:00,1,289.67,0.0,23.17,312.84,Debit Card,STORE001
TXN00036381,C01208,P00073,2023-03-28,2023-03-28 00:00:00,1,481.84,0.0,38.55,520.39,Debit Card,STORE005
TXN00012342,C03081,P00130,2023-03-28,2023-03-28 00:00:00,1,24.32,4.86,1.56,21.02,Cash,STORE010
TXN00025465,C04238,P00105,2023-03-28,2023-03-28 00:00:00,1,229.78,0.0,18.38,248.16,Credit Card,STORE001
TXN00001601,C03325,P00083,2023-03-28,2023-03-28 00:00:00,1,179.89,0.0,14.39,194.28,Credit Card,STORE010
TXN00031055,C02486,P00135,2023-03-28,2023-03-28 00:00:00,1,39.6,0.0,3.17,42.77,Cash,STORE008
TXN00024627,C00997,P00113,2023-03-29,2023-03-29 00:00:00,1,265.58,0.0,21.25,286.83,Apple Pay,STORE008
TXN00037325,C00680,P00104,2023-03-29,2023-03-29 00:00:00,3,48.12,7.22,10.97,148.11,Apple Pay,STORE006
TXN00037861,C01639,P00053,2023-03-29,2023-03-29 00:00:00,1,82.02,12.3,5.58,75.3,Cash,STORE001
TXN00005410,C00442,P00010,2023-03-29,2023-03-29 00:00:00,1,990.27,198.05,63.38,855.6,Debit Card,STORE008
TXN00012214,C03325,P00077,2023-03-29,2023-03-29 00:00:00,2,265.55,0.0,42.49,573.59,PayPal,STORE002
TXN00000648,C04405,P00042,2023-03-30,2023-03-30 00:00:00,1,133.01,19.95,9.04,122.1,Debit Card,STORE009
TXN00008008,C04223,P00051,2023-03-30,2023-03-30 00:00:00,3,128.79,0.0,30.91,417.28,Apple Pay,STORE006
TXN00036573,C01012,P00129,2023-03-30,2023-03-30 00:00:00,3,46.26,0.0,11.1,149.88,Debit Card,STORE002
TXN00021087,C02931,P00040,2023-03-30,2023-03-30 00:00:00,1,193.33,38.67,12.37,167.03,Apple Pay,STORE005
TXN00019818,C00810,P00073,2023-03-30,2023-03-30 00:00:00,3,481.84,0.0,115.64,1561.16,Cash,STORE010
TXN00047228,C02647,P00113,2023-03-31,2023-03-31 00:00:00,4,265.58,0.0,84.99,1147.31,Cash,STORE007
TXN00048147,C03390,P00057,2023-03-31,2023-03-31 00:00:00,1,139.22,0.0,11.14,150.36,Credit Card,STORE004
TXN00037786,C04250,P00004,2023-03-31,2023-03-31 00:00:00,3,1908.41,572.52,412.22,5564.93,Apple Pay,STORE003
TXN00009223,C03624,P00058,2023-03-31,2023-03-31 00:00:00,1,151.13,0.0,12.09,163.22,Apple Pay,STORE008
TXN00033965,C00096,P00134,2023-03-31,2023-03-31 00:00:00,2,7.67,2.3,1.04,14.08,Cash,STORE008
TXN00027565,C03827,P00072,2023-03-31,2023-03-31 00:00:00,1,383.08,19.15,29.11,393.04,Credit Card,STORE009
TXN00027588,C02383,P00058,2023-03-31,2023-03-31 00:00:00,1,151.13,0.0,12.09,163.22,Apple Pay,STORE008
TXN00014429,C02907,P00022,2023-03-31,2023-03-31 00:00:00,1,1779.43,0.0,142.35,1921.78,Cash,STORE007
TXN00006712,C04700,P00123,2023-04-01,2023-04-01 00:00:00,2,30.31,12.12,3.88,52.38,Credit Card,STORE005
TXN00019455,C02130,P00001,2023-04-01,2023-04-01 00:00:00,2,168.97,0.0,27.04,364.98,Debit Card,STORE009
TXN00003385,C01099,P00102,2023-04-01,2023-04-01 00:00:00,5,188.61,141.46,64.13,865.72,Cash,STORE008
TXN00026188,C02486,P00134,2023-04-01,2023-04-01 00:00:00,3,7.67,0.0,1.84,24.85,Debit Card,STORE003
TXN00048864,C02486,P00106,2023-04-01,2023-04-01 00:00:00,1,114.85,0.0,9.19,124.04,Credit Card,STORE006
TXN00041390,C04727,P00095,2023-04-01,2023-04-01 00:00:00,2,97.34,29.2,13.24,178.72,Credit Card,STORE010
TXN00006750,C02678,P00093,2023-04-01,2023-04-01 00:00:00,1,139.61,27.92,8.94,120.63,Credit Card,STORE003
TXN00036806,C01023,P00008,2023-04-01,2023-04-01 00:00:00,2,1312.23,0.0,209.96,2834.42,Cash,STORE006
TXN00029286,C04223,P00109,2023-04-01,2023-04-01 00:00:00,1,289.67,14.48,22.02,297.21,Cash,STORE008
TXN00003389,C02790,P00009,2023-04-01,2023-04-01 00:00:00,2,767.79,0.0,122.85,1658.43,PayPal,STORE009
TXN00017543,C00854,P00012,2023-04-02,2023-04-02 00:00:00,2,1220.93,0.0,195.35,2637.21,Credit Card,STORE002
TXN00000534,C01639,P00073,2023-04-02,2023-04-02 00:00:00,1,481.84,96.37,30.84,416.31,Credit Card,STORE004
TXN00012712,C00055,P00032,2023-04-02,2023-04-02 00:00:00,1,74.79,0.0,5.98,80.77,Cash,STORE008
TXN00009092,C01341,P00043,2023-04-02,2023-04-02 00:00:00,1,198.24,29.74,13.48,181.98,Cash,STORE002
TXN00017817,C01084,P00065,2023-04-02,2023-04-02 00:00:00,1,172.98,0.0,13.84,186.82,Cash,STORE005
TXN00014672,C04250,P00093,2023-04-02,2023-04-02 00:00:00,3,139.61,20.94,31.83,429.72,Cash,STORE004
TXN00002631,C04095,P00045,2023-04-02,2023-04-02 00:00:00,1,60.62,0.0,4.85,65.47,Cash,STORE010
TXN00012551,C01713,P00127,2023-04-02,2023-04-02 00:00:00,1,22.49,0.0,1.8,24.29,PayPal,STORE009
TXN00015914,C01252,P00098,2023-04-02,2023-04-02 00:00:00,1,180.87,0.0,14.47,195.34,PayPal,STORE001
TXN00026889,C04463,P00047,2023-04-02,2023-04-02 00:00:00,2,49.26,0.0,7.88,106.4,Cash,STORE003
TXN00026818,C04950,P00018,2023-04-02,2023-04-02 00:00:00,1,118.92,5.95,9.04,122.01,Apple Pay,STORE008
TXN00018214,C01802,P00008,2023-04-02,2023-04-02 00:00:00,3,1312.23,196.83,299.19,4039.05,Apple Pay,STORE004
TXN00028621,C03432,P00043,2023-04-02,2023-04-02 00:00:00,3,198.24,89.21,40.44,545.95,Apple Pay,STORE008
TXN00031143,C04302,P00067,2023-04-02,2023-04-02 00:00:00,1,197.98,39.6,12.67,171.05,PayPal,STORE001
TXN00002274,C00546,P00067,2023-04-03,2023-04-03 00:00:00,4,197.98,0.0,63.35,855.27,PayPal,STORE006
TXN00010533,C03449,P00127,2023-04-03,2023-04-03 00:00:00,4,22.49,0.0,7.2,97.16,Apple Pay,STORE005
TXN00044419,C04721,P00010,2023-04-03,2023-04-03 00:00:00,2,990.27,0.0,158.44,2138.98,Debit Card,STORE006
TXN00028950,C04776,P00084,2023-04-03,2023-04-03 00:00:00,1,104.14,15.62,7.08,95.6,Cash,STORE009
TXN00004835,C03932,P00072,2023-04-03,2023-04-03 00:00:00,1,383.08,19.15,29.11,393.04,PayPal,STORE007
TXN00020154,C01023,P00013,2023-04-03,2023-04-03 00:00:00,2,897.23,0.0,143.56,1938.02,Cash,STORE001
TXN00043592,C00616,P00016,2023-04-03,2023-04-03 00:00:00,2,322.64,0.0,51.62,696.9,Credit Card,STORE003
TXN00011799,C01361,P00005,2023-04-03,2023-04-03 00:00:00,3,520.97,156.29,112.53,1519.15,PayPal,STORE004
TXN00009610,C01012,P00100,2023-04-03,2023-04-03 00:00:00,1,279.33,0.0,22.35,301.68,Credit Card,STORE008
TXN00036872,C03432,P00025,2023-04-03,2023-04-03 00:00:00,2,956.24,0.0,153.0,2065.48,Credit Card,STORE003
TXN00041516,C01441,P00045,2023-04-04,2023-04-04 00:00:00,1,60.62,0.0,4.85,65.47,Cash,STORE009
TXN00031107,C01849,P00086,2023-04-04,2023-04-04 00:00:00,1,346.34,0.0,27.71,374.05,Credit Card,STORE001
TXN00017420,C00933,P00003,2023-04-04,2023-04-04 00:00:00,1,293.76,0.0,23.5,317.26,PayPal,STORE007
TXN00045166,C02136,P00049,2023-04-04,2023-04-04 00:00:00,2,59.77,17.93,8.13,109.74,Apple Pay,STORE005
TXN00016513,C02045,P00004,2023-04-04,2023-04-04 00:00:00,1,1908.41,0.0,152.67,2061.08,Credit Card,STORE005
TXN00018293,C00933,P00059,2023-04-04,2023-04-04 00:00:00,2,148.17,0.0,23.71,320.05,PayPal,STORE010
TXN00040784,C00720,P00083,2023-04-04,2023-04-04 00:00:00,2,179.89,0.0,28.78,388.56,Credit Card,STORE008
TXN00025127,C00472,P00020,2023-04-04,2023-04-04 00:00:00,1,1327.21,0.0,106.18,1433.39,PayPal,STORE008
TXN00023853,C04114,P00083,2023-04-05,2023-04-05 00:00:00,1,179.89,0.0,14.39,194.28,PayPal,STORE009
TXN00034188,C00580,P00078,2023-04-05,2023-04-05 00:00:00,2,192.04,38.41,27.65,373.32,Credit Card,STORE008
TXN00037317,C02037,P00108,2023-04-05,2023-04-05 00:00:00,1,71.62,0.0,5.73,77.35,Credit Card,STORE007
TXN00026784,C03551,P00089,2023-04-05,2023-04-05 00:00:00,1,498.47,0.0,39.88,538.35,Credit Card,STORE003
TXN00023770,C04405,P00071,2023-04-05,2023-04-05 00:00:00,1,476.31,95.26,30.48,411.53,Debit Card,STORE005
TXN00028391,C02691,P00010,2023-04-05,2023-04-05 00:00:00,1,990.27,198.05,63.38,855.6,Credit Card,STORE002
TXN00004019,C03197,P00091,2023-04-05,2023-04-05 00:00:00,4,21.43,0.0,6.86,92.58,Apple Pay,STORE005
TXN00035958,C01801,P00044,2023-04-05,2023-04-05 00:00:00,1,176.1,0.0,14.09,190.19,Cash,STORE002
TXN00024254,C04209,P00124,2023-04-05,2023-04-05 00:00:00,1,47.47,0.0,3.8,51.27,Debit Card,STORE004
TXN00045336,C00118,P00033,2023-04-05,2023-04-05 00:00:00,2,134.82,53.93,17.26,232.97,PayPal,STORE001
TXN00026684,C01225,P00117,2023-04-05,2023-04-05 00:00:00,2,47.66,0.0,7.63,102.95,Debit Card,STORE009
TXN00039935,C02358,P00086,2023-04-05,2023-04-05 00:00:00,3,346.34,207.8,66.5,897.72,PayPal,STORE008
TXN00000679,C02254,P00120,2023-04-05,2023-04-05 00:00:00,4,24.02,9.61,6.92,93.39,Credit Card,STORE003
TXN00015896,C01229,P00123,2023-04-06,2023-04-06 00:00:00,1,30.31,0.0,2.42,32.73,Credit Card,STORE010
